Sample,Caption,LaTeX_Document
58,"Remove tikz borders in standalone figure
 
 When creating a simple square with lines, standalone adds some white space (borders) because the line width exceeds the fill limits. 
 \documentclass[tikz]{standalone}
 \usepackage{tikzpagenodes}
 \usetikzlibrary{arrows}
 \usepackage{xcolor-material}
 
 \tikzstyle{linha} = [line width=7pt,MaterialGrey300]
 
 
 \begin{document}
 
 \begin{tikzpicture}
 [every node/.append style={text=MaterialGrey300, 
 font=\Huge}]
 \fill[MaterialGrey800] (0,0) rectangle (20,20);
 \draw[linha] (0,0) -- (20,20);
 \draw[linha] (0,20) -- (20,0);
 \end{tikzpicture}
 
 
 \end{document}
 
 
 Perhaps this is a trivial question, but is there a way to remove this white space? I tried adding a page color, which improved the situation a little bit, but then the lines do not ""bleed"" out of the angles (i.e., there are little colored triangles).","\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}[line width=7pt, MaterialGrey300, every node/.append style={text=MaterialGrey300, font=\Huge}]
    \fill[MaterialGrey800] (-3,-3) rectangle (23,23);
    \draw (0,0) -- (20,20);
    \draw (0,20) -- (20,0);
\end{tikzpicture}
    \end{document}"
59,"Forest package: How to use \forestset in the preamble?
 
 I'm trying to automate the layout for certain trees that I wish to use repetitively, but I don't seem to be able to get the \forestset command to work in the preamble. In the codes below, I suppose that the commented-out portion of the file in the main document, should be unnecessary, once this information has been passed on to the preamble. But as it currently stands, the preamble information fails to amend the default layout of the resulting tree. (Note that this doesn't produce a compilation error, either.)
 \documentclass[10pt,oneside,pdftex,dvipsnames,a4paper]{article}
 \usepackage{forest}
 \forestset{ 
 sn edges/.style={
 for tree={
 grow'=0, 
 l=0pt, inner sep=0.075cm, s sep=0.1mm,
 child anchor=west,parent anchor=south,
 anchor=west,calign=first,
 edge path={
 \noexpand\path [draw, \forestoption{edge}]
 (!u.south west) +(7.5pt,0) |- node{} (.child anchor)\forestoption{edge label};
 },
 before typesetting nodes={
 if n=1
 {insert before={[,phantom]}}
 {}
 },
 fit=band,
 before computing xy={l=15pt},
 }
 }
 }
 %-------------------------------------------------------------
 \begin{document}
 \begin{forest}
 % for tree={
 % grow'=0, 
 % l=0pt, inner sep=0.075cm, s sep=0.1mm,
 % child anchor=west,parent anchor=south,
 % anchor=west,calign=first,
 % edge path={
 % \noexpand\path [draw, \forestoption{edge}]
 % (!u.south west) +(7.5pt,0) |- node{} (.child anchor)\forestoption{edge label};
 % },
 % before typesetting nodes={
 % if n=1
 % {insert before={[,phantom]}}
 % {}
 % },
 % fit=band,
 % before computing xy={l=15pt},
 % }
 [$B$
 [$B_{1}$]
 [$B_{2}$
 [$A$
 [$A_{1}$,tikz={\node [draw,inner sep=0.5pt,fit to=tree]{};}]
 [$A_{2}$
 [$D$]
 [$E$]
 ]
 [$A_{3}$
 ]
 ]
 ]
 ]
 \end{forest}
 \end{document}","\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    ```latex
\begin{tikzpicture}
\forestset{ 
  sn edges/.style={
    for tree={
      grow'=0, 
      l=0pt, inner sep=0.075cm, s sep=0.1mm,
      child anchor=west,parent anchor=south,
      anchor=west,calign=first,
      edge path={
        \noexpand\path [draw, \forestoption{edge}]
        (!u.south west) +(7.5pt,0) |- node{} (.child anchor)\forestoption{edge label};
      },
      before typesetting nodes={
        if n=1
        {insert before={[,phantom]}}
        {}
      },
      fit=band,
      before computing xy={l=15pt},
    }
  }
}
\begin{forest}
[$B$
  [$B_{1}$]
  [$B_{2}$
    [$A$
      [$A_{1}$,tikz={\node [draw,inner sep=0.5pt,fit to=tree]{};}]
      [$A_{2}$
        [$D$]
        [$E$]
      ]
      [$A_{3}$]
    ]
  ]
]
\end{forest}
\end{tikzpicture}
    \end{document}"
60,"Charge excitation (red dot) and string-like excitation (deep blue dashed line, consisting of a series of light blue plaquettes where the local flatness condition is violated) that terminat on the boundary in the three-dimensional GT model with gapped boundaries.","\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}
    % Draw the boundary
    \draw[thick] (0,0,0) -- (0,0,3);
    \draw[thick] (3,0,0) -- (3,0,3);
    \draw[thick] (0,3,0) -- (0,3,3);
    \draw[thick] (3,3,0) -- (3,3,3);
    \draw[thick] (0,0,0) -- (3,0,0);
    \draw[thick] (0,3,0) -- (3,3,0);
    \draw[thick] (0,0,3) -- (3,0,3);
    \draw[thick] (0,3,3) -- (3,3,3);
    
    % Draw the charge excitation (red dot)
    \fill[red] (1.5,1.5,1.5) circle (0.1);
    
    % Draw the string-like excitation (deep blue dashed line)
    \draw[dashed, deepblue, thick] (1.5,1.5,1.5) -- (1.5,1.5,0);
    \draw[lightblue, thick] (1.5,1.5,0) -- (1.5,0,0);
    \draw[lightblue, thick] (1.5,0,0) -- (0,0,0);
    \draw[lightblue, thick] (0,0,0) -- (0,0,1);
    \draw[lightblue, thick] (0,0,1) -- (0,1,1);
    \draw[lightblue, thick] (0,1,1) -- (1,1,1);
    \draw[lightblue, thick] (1,1,1) -- (1,1,2);
    \draw[lightblue, thick] (1,1,2) -- (1,2,2);
    \draw[lightblue, thick] (1,2,2) -- (2,2,2);
    \draw[lightblue, thick] (2,2,2) -- (2,2,3);
    \draw[lightblue, thick] (2,2,3) -- (2,3,3);
    
    % Draw the violated plaquettes
    \foreach \x in {0,1,2} {
        \foreach \y in {0,1,2} {
            \draw[lightblue, fill=lightblue, opacity=0.5] (\x,\y,0) rectangle (\x+1,\y+1,0.1);
            \draw[lightblue, fill=lightblue, opacity=0.5] (\x,\y,1) rectangle (\x+1,\y+1,1.1);
            \draw[lightblue, fill=lightblue, opacity=0.5] (\x,\y,2) rectangle (\x+1,\y+1,2.1);
        }
    }
\end{tikzpicture}
    \end{document}"
61,"Dimension too large error (apparently no calculation involved)
 
 From what I have read so far, a Dimension too large! is caused by a result or an intermediate calculation that goes beyond the limit of 16384.
 I get this error with this document (note: the doubledash setting comes from this answer; and using 2pt instead of 2.5pt does not solve the case.):
 \documentclass[a4paper,12pt]{article}
 
 \usepackage{tikz}
 \usetikzlibrary{angles,decorations.markings}
 
 \tikzset{doubledash/.style={decoration={ markings, %
 mark= at position 0.5
 with{
 \draw (-1pt,-2.5pt) -- (-1pt,2.5pt);
 \draw (1pt,-2.5pt) -- (1pt,2.5pt);
 } },
 pic actions/.append code=\tikzset{postaction=decorate}}}
 
 \begin{document}
 
 \begin{tikzpicture}
 % Text font size
 \scriptsize
 
 % Declare Points
 \coordinate (G) at (0,0);
 \coordinate (U) at (1.5,0);
 \coordinate (M) at (0.75,0.661);
 
 % Draw IsoscelesTriangle
 \draw[thick] (G)
 -- (U)
 -- (M)
 -- cycle
 pic [draw, thick, angle radius = 0.25 cm, doubledash] {angle = U--G--M}
 pic [draw, thick, angle radius = 0.25 cm, doubledash] {angle = M--U--G};
 
 % Label Points
 \draw (G) node[left] {G};
 \draw (U) node[right] {U};
 \draw (M) node[above] {M};
 \end{tikzpicture}
 
 \end{document}
 
 Exact error message:
 ! Dimension too large.
 <to be read again> 
 \relax 
 l.31 ...ius = 0.25 cm, doubledash] {angle = U--G--M}
 
 The doubledash hatchmarks seem necessary to get the error, if both of them are removed, then the document compiles:
 
 I guess the 16384 limit has been reached by some internal calculation were the doubledash is involved, but how exactly, I have no idea...
 It's worth noticing that other pictures did compile while preserving the doubledash but that some of them required to round the coordinates to the tenth, what, in the case of an isosceles triangle, is not really satisfying since the triangle then looks slightly slanted. In the example above, this solution actually ""works"" too, but required to round the coordinates of M to the unit, what is even worse (after that, the triangle doesn't look isosceles at all!).
 Some more context
 I am currently working on a software library (written in python) that creates such TikZ code in an automated way and I need to be able to anticipate when this error will be triggered, in order to produce a compilable picture. It's not possible to try to compile the produced code and then try again and again with slightly different values until it's ""ok"" (and the picture maybe quite different than expected).
 Question
 How to ensure that the document will compile before trying to compile?
 EDIT: from Zarcos' answer, it seems that increasing the angle's radius solves the problem. But how is it possible to anticipate which minimal value will be required for the picture to compile well? (The 1st example requires 0.35 cm, and the 2d example, below, requires 0.85 cm).
 Extra example that does not compile, yet with a larger radius
 \documentclass[a4paper,12pt]{article}
 
 \usepackage{tikz}
 \usetikzlibrary{angles,decorations.markings,quotes}
 
 \tikzset{doubledash/.style={decoration={ markings, %
 mark= at position 0.5
 with{
 \draw (-1pt,-2pt) -- (-1pt,2pt);
 \draw (1pt,-2pt) -- (1pt,2pt);
 } },
 pic actions/.append code=\tikzset{postaction=decorate}}}
 
 
 \begin{document}
 
 \begin{tikzpicture}
 % Text font size
 \scriptsize
 % Declare Points
 \coordinate (A) at (0,0);
 \coordinate (E) at (-1.35,1.609);
 \coordinate (F) at (-1.837,1.018);
 
 % Draw Angles
 \draw[thick] (E) -- (A) -- (F)
 pic [""$\alpha$"", draw, angle eccentricity=1.3333, angle radius = 0.84 cm, thick, doubledash] {angle = E--A--F};
 
 % Label Points
 \draw (A) node[below] {A};
 \draw (E) node[above] {E};
 \draw (F) node[below left] {F};
 \end{tikzpicture}
 
 \end{document}","\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    ```latex
\begin{tikzpicture}
% Text font size
\scriptsize

% Declare Points
\coordinate (G) at (0,0);
\coordinate (U) at (1.5,0);
\coordinate (M) at (0.75,0.661);

% Draw IsoscelesTriangle
\draw[thick] (G)
-- (U)
-- (M)
-- cycle
pic [draw, thick, angle radius = 0.35 cm, doubledash] {angle = U--G--M}
pic [draw, thick, angle radius = 0.35 cm, doubledash] {angle = M--U--G};

% Label Points
\draw (G) node[left] {G};
\draw (U) node[right] {U};
\draw (M) node[above] {M};
\end{tikzpicture}
    \end{document}"
62,CBMC architecture,"\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}
    % Define nodes
    \node (input) [draw, rectangle, minimum width=2cm, minimum height=1cm] {Input};
    \node (preprocessing) [draw, rectangle, below=of input, minimum width=2cm, minimum height=1cm] {Preprocessing};
    \node (model) [draw, rectangle, below=of preprocessing, minimum width=2cm, minimum height=1cm] {Model};
    \node (analysis) [draw, rectangle, below=of model, minimum width=2cm, minimum height=1cm] {Analysis};
    \node (output) [draw, rectangle, below=of analysis, minimum width=2cm, minimum height=1cm] {Output};

    % Define arrows
    \draw[->] (input) -- (preprocessing);
    \draw[->] (preprocessing) -- (model);
    \draw[->] (model) -- (analysis);
    \draw[->] (analysis) -- (output);
\end{tikzpicture}
    \end{document}"
63,The T.3.1 graph,"\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}
\draw[->] (-1,0) -- (5,0) node[right] {x};
\draw[->] (0,-1) -- (0,5) node[above] {y};

\draw[domain=0:4,smooth,variable=\x,blue] plot ({\x},{\x*\x/4});
\draw[domain=0:4,smooth,variable=\x,red] plot ({\x},{\x+1});

\foreach \x in {0,1,2,3,4}
    \foreach \y in {0,1,2,3,4}
        \fill[black] (\x,\y) circle (1.5pt);

\draw[dashed] (0,0) -- (4,4);
\draw[dashed] (0,1) -- (4,5);
\end{tikzpicture}
    \end{document}"
64,"Whilst the majority of the training images for \textit{Site 3} in the NeRF-OSR dataset \cite{rudnev_nerf_2022} show the front of the building in shadow. With our visibility network enabled our predicted albedo removes that shading along with shadows around the sign \textit{(a)}, at the joint between brick and plaster \textit{(b)} and on the ground \textit{(c)}. Smaller cutouts show renderings with sky visibility on the left and without sky visibility on the right.","\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}
    % Background
    \fill[gray!20] (0,0) rectangle (10,6);
    
    % Building
    \fill[brown] (2,1) rectangle (8,5);
    \fill[white] (2,1) rectangle (3,5);
    \fill[gray!50] (3,1) rectangle (8,2);
    
    % Shadows
    \fill[black!50, opacity=0.5] (2,1) rectangle (8,2);
    
    % Albedo removal areas
    \fill[white] (2.5,1.5) rectangle (3.5,2.5);
    \fill[white] (4,1.5) rectangle (5,2.5);
    \fill[white] (6,1.5) rectangle (7,2.5);
    
    % Labels
    \node at (5,5.5) {\textbf{Site 3}};
    \node at (5,0.5) {(a) Shadows around the sign};
    \node at (1.5,3) {(b) Joint between brick and plaster};
    \node at (1.5,1.5) {(c) Shadow on the ground};
    
    % Cutouts
    \draw[thick] (9,4) rectangle (10,5);
    \node at (9.5,4.5) {With sky visibility};
    \draw[thick] (9,2) rectangle (10,3);
    \node at (9.5,2.5) {Without sky visibility};
\end{tikzpicture}
    \end{document}"
65,An example of a side of a polygon with a not extremal point.,"\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}
    \draw[thick] (0,0) -- (2,1) -- (1,3) -- (3,4) -- (4,2) -- cycle;
    \fill[red] (2,1) circle (2pt) node[above right] {Not extremal point};
\end{tikzpicture}
    \end{document}"
66,"PGFPlots: How to use a parameter t when plotting in 2D
 
 I would like to plot some characteristic curves of the wave equation with parameter t which is time.
 x - \frac{\omega}{k}t = c
 
 where \frac{\omega}{k} is the phase velocity and c is constant.
 In my example, I let c = 2; however, what do I with t?
 \documentclass[tikz, convert = false]{standalone}
 \usepackage{pgfplots}
 \pgfplotsset{compat = 1.8}
 
 \begin{document}
 \begin{tikzpicture}
 \begin{axis}
 [
 restrict x to domain = 0:5,
 restrict y to domain = 0:5,
 samples = 1000,
 ]
 \foreach \v in {1, 2, ..., 5}{
 \addplot[red, domain = 0:5] {x - \v * t - 2};
 }
 \end{axis}
 \end{tikzpicture}
 \end{document}","\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}
\begin{axis}
[
    restrict x to domain=0:5,
    restrict y to domain=-5:5,
    samples=1000,
    xlabel={$x$},
    ylabel={$y$},
    title={Characteristic Curves of the Wave Equation}
]
\foreach \v in {1, 2, ..., 5} {
    \addplot[red, domain=0:5] {(\v * 1 - 2)};
}
\end{axis}
\end{tikzpicture}
    \end{document}"
67,A flowchart showing the steps in the data preparation pipeline.,"\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}[node distance=1.5cm]
    \tikzstyle{startstop} = [rectangle, rounded corners, minimum width=3cm, minimum height=1cm,text centered, draw=black, fill=red!30]
    \tikzstyle{process} = [rectangle, minimum width=3cm, minimum height=1cm, text centered, draw=black, fill=orange!30]
    \tikzstyle{decision} = [diamond, aspect=2, text centered, draw=black, fill=green!30]
    \tikzstyle{arrow} = [thick,->,>=stealth]

    \node (start) [startstop] {Start};
    \node (dataCollection) [process, below of=start] {Data Collection};
    \node (dataCleaning) [process, below of=dataCollection] {Data Cleaning};
    \node (dataTransformation) [process, below of=dataCleaning] {Data Transformation};
    \node (dataSplitting) [process, below of=dataTransformation] {Data Splitting};
    \node (end) [startstop, below of=dataSplitting] {End};

    \draw [arrow] (start) -- (dataCollection);
    \draw [arrow] (dataCollection) -- (dataCleaning);
    \draw [arrow] (dataCleaning) -- (dataTransformation);
    \draw [arrow] (dataTransformation) -- (dataSplitting);
    \draw [arrow] (dataSplitting) -- (end);
\end{tikzpicture}
    \end{document}"
68,Graph for Example~\ref{CyclicOverlapExample}.,"\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}
    \draw[thick] (0,0) circle(1.5);
    \draw[thick] (2,0) circle(1.5);
    \draw[thick] (1,-1.5) circle(1.5);
    
    \node at (0,0) {A};
    \node at (2,0) {B};
    \node at (1,-1.5) {C};
    
    \fill[gray!30] (0,0) -- (1.5,0) -- (1.5,-1.5) -- (1,-1.5) -- cycle;
    \fill[gray!30] (2,0) -- (1.5,0) -- (1.5,-1.5) -- (2,-1.5) -- cycle;
    
    \draw[->] (-1,0) -- (-1.5,0) node[left] {Overlap};
    \draw[->] (3,0) -- (3.5,0) node[right] {Overlap};
\end{tikzpicture}
    \end{document}"
69,"Node contents when placing a node on path
 
 In TikZ one can specify a node by a command like
 \path (0,0) node[node contents=A];
 
 This is very useful if one wishes to apply a command to the text in the node, say, to avoid writing
 \node at (0,0) {\contour{red}{A}};
 
 and simply set
 \path (0,0) node[node contents={\contour{red}{A}}];
 
 (which comes very handy when used repeatedly!)
 However, there are some restrictions in the syntax, because the parsing of the command stops after node contents is found. In particular, this seems to prevent one from placing such a node on a path by means of decorations.markings library. Below is the minimal (non-)working example:
 \documentclass{standalone}
 \usepackage{tikz}
 \usetikzlibrary{decorations.markings}
 
 \begin{document}
 
 \begin{tikzpicture}
 \path (.5,0) node[node contents={A}];
 \draw[postaction=decorate,decoration={markings,mark=at position 0.5 with \node {B};}] (0,-1) to (1,-1);
 \draw[postaction=decorate,decoration={markings,mark=at position 0.5 with \node[node contents=C];}] (0,-2) to (1,-2);
 \end{tikzpicture}
 
 \end{document}
 
 The last command raises an error ""Paragraph ended before \tikz@fig@scan@options was complete. ...node[node contents=C];}] (0,-2) to (1,-2);""
 Is there a workaround?","\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}
\path (.5,0) node[node contents={A}];
\draw[postaction=decorate,decoration={markings,mark=at position 0.5 with {\node {B};}}] (0,-1) to (1,-1);
\draw[postaction=decorate,decoration={markings,mark=at position 0.5 with {\node {C};}}] (0,-2) to (1,-2);
\end{tikzpicture}
    \end{document}"
