Sample,Caption,LaTeX_Document
73,"Three gray square with ""Image"" in black bolt inside of it. At the center top is a large gray box labeled ""Environment"", containing an image placeholder. To its left is a smaller gray box labeled ""Controller"", also containing an image placeholder and to the right is another gray small gray box labeled ""Robot (agent)"", also with an image placeholder inside. An arrow labeled ""State and reward"" points from the Environment to the Controller, while another arrow labeled ""Actions"" points from the Robot to the Environment. A dashed arrow, labeled ""Wireless channel"" connects the Controller to the robot.","\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}
    % Define styles
    \tikzstyle{box} = [draw, fill=gray!30, minimum width=2.5cm, minimum height=1.5cm]
    \tikzstyle{arrow} = [->, thick]
    
    % Nodes
    \node[box] (env) at (0, 0) {Environment \\ \textbf{Image}};
    \node[box] (ctrl) at (-4, 0) {Controller \\ \textbf{Image}};
    \node[box] (robot) at (4, 0) {Robot (agent) \\ \textbf{Image}};
    
    % Arrows
    \draw[arrow] (env) -- node[above] {State and reward} (ctrl);
    \draw[arrow] (robot) -- node[above] {Actions} (env);
    \draw[dashed, arrow] (ctrl) -- node[above] {Wireless channel} (robot);
\end{tikzpicture}
    \end{document}"
74,"Three undirected graphs side by side, each consists of six nodes labeled 1 to 6 but with different edge structures and colors. The left graph is drawn in red and connects the nodes (1,2), (2,3), (3,4) and (4,5), which results roughly in a hexagonal shape. The middle graph is drawn in orange and connects the nodes (1,4), (1,6), (5,3, (6,2) and (6,5). The right graph is drawn in blue and connects (1,3), (1,5), (2,4), (2,5) and (4,6) roughly shaping a star shape.","\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}[scale=0.8]
    % Left graph in red
    \begin{scope}
        \draw[red, thick] (0,0) node[circle, draw] (1) {1}
                          -- (1,1) node[circle, draw] (2) {2}
                          -- (2,2) node[circle, draw] (3) {3}
                          -- (3,1) node[circle, draw] (4) {4}
                          -- (2,0) node[circle, draw] (5) {5}
                          -- (1,0) -- cycle;
        \foreach \i in {1,2,3,4,5,6} {
            \node at (0.5*\i-1, 0) {\i};
        }
    \end{scope}
    
    % Middle graph in orange
    \begin{scope}[xshift=4cm]
        \draw[orange, thick] (0,0) node[circle, draw] (1) {1}
                          -- (1,1) node[circle, draw] (2) {2}
                          -- (0,2) node[circle, draw] (3) {3}
                          -- (-1,1) node[circle, draw] (4) {4}
                          -- (0,0)
                          -- (1,2) node[circle, draw] (5) {5}
                          -- (1,0) node[circle, draw] (6) {6};
        \draw[orange, thick] (1) -- (4) -- (3);
        \draw[orange, thick] (1) -- (6) -- (2);
        \draw[orange, thick] (5) -- (3);
    \end{scope}
    
    % Right graph in blue
    \begin{scope}[xshift=8cm]
        \draw[blue, thick] (0,0) node[circle, draw] (1) {1}
                          -- (1,1) node[circle, draw] (2) {2}
                          -- (0,2) node[circle, draw] (3) {3}
                          -- (1,0) node[circle, draw] (4) {4}
                          -- (2,0) node[circle, draw] (5) {5}
                          -- (1,0) -- cycle;
        \draw[blue, thick] (1) -- (3);
        \draw[blue, thick] (1) -- (5);
        \draw[blue, thick] (2) -- (4);
        \draw[blue, thick] (2) -- (5);
        \draw[blue, thick] (4) -- (0,2);
    \end{scope}
\end{tikzpicture}
    \end{document}"
75,"The figure shows a large equilateral triangle with black edges and black vertices, containing a structure of smaller colored triangles. Inside the main triangle, multiple points (marked as black dots) are connected by blue and red lines, forming several layers of smaller triangles.","\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}
    % Draw the large equilateral triangle
    \draw[black, thick] (0,0) -- (4,0) -- (2,3.464) -- cycle;

    % Define points for the inner structure
    \foreach \i in {0,1,2,3} {
        \foreach \j in {0,1,2} {
            \fill[black] (\i*2, \j*1.5) circle (2pt);
        }
    }

    % Draw blue and red lines connecting the points
    \draw[blue, thick] (0,0) -- (2,3.464);
    \draw[red, thick] (4,0) -- (2,3.464);
    \draw[blue, thick] (0,0) -- (4,0);
    \draw[red, thick] (0,0) -- (2,1.5);
    \draw[blue, thick] (4,0) -- (2,1.5);
    \draw[red, thick] (2,3.464) -- (2,1.5);
    
    % Additional smaller triangles
    \draw[black] (0,0) -- (2,1.5) -- (2,0) -- cycle;
    \draw[black] (2,0) -- (4,0) -- (2,1.5) -- cycle;
    \draw[black] (2,1.5) -- (2,3.464) -- (0,0) -- cycle;
    \draw[black] (2,1.5) -- (2,3.464) -- (4,0) -- cycle;
\end{tikzpicture}
    \end{document}"
76,"A binary tree of size 11 and height 3. The root node is labeled 1, from there two branches emerge with the left child labeled 0.4 and the right child labeled 0.6, The node labeled 0.4 splits into two children, with the left children labeled 0.2 and the right labeled $p_{34}$. The 0.2 node again splits into two leaves and the left leaf is labeled $p_{12}$ and the right leaf is labeled $p_{13}$. The node 0.6 splits also into two children and the left child is labeled $p_{24}$ and the right child is labeled 0.3. The 0.3 node splits into two leaf nodes, the left leaf is labeled $p_{14}$ and the right leaf is labeled $p_{23}$.","\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}[level distance=1.5cm, every node/.style={circle, draw}]
    \node {1}
        child { node {0.4}
            child { node {0.2}
                child { node {$p_{12}$} }
                child { node {$p_{13}$} }
            }
            child { node {$p_{34}$} }
        }
        child { node {0.6}
            child { node {$p_{24}$} }
            child { node {0.3}
                child { node {$p_{14}$} }
                child { node {$p_{23}$} }
            }
        };
\end{tikzpicture}
    \end{document}"
77,"A collection of mathematical expression arranged vetically. At the top, there is a equation a=b in a yellow box with a red border. Directly below it are two equations, c=d and e=f, without any boxes or background colors. At the bottom of the figure is a much more complex expression, which is placed in a yellow box with a red outline and contains $\lim_{x \to 0} \frac{\sin x}{x} = \int_{-\pi}^{\pi} \frac{\sqrt{x^2 - 1}}{2x} \, dx$.","\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}
    \node[draw=red, fill=yellow, rounded corners, inner sep=5pt] (eq1) at (0, 1.5) {$a = b$};
    \node at (0, 0.5) {$c = d$};
    \node at (0, -0.5) {$e = f$};
    \node[draw=red, fill=yellow, rounded corners, inner sep=5pt] (eq2) at (0, -2) {$\lim_{x \to 0} \frac{\sin x}{x} = \int_{-\pi}^{\pi} \frac{\sqrt{x^2 - 1}}{2x} \, dx$};
\end{tikzpicture}
    \end{document}"
78,"Figure shows three diagonal lines, each ascending from the lower left to the upper right, with colored points placed along them. The bottom-left line contains two blue points labeled y and $xy^2$. In terms of length, this line is neither the shortest nor the longest among the three. The middle diagonal, which is the longest, got green points labeled xy, $x^3y^3$ and $x^4y^4$ along it. The shortest line appears at the bottom-right and contains a single red point labeled 3x.","\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}
    % Draw the lines
    \draw[thick] (0,0) -- (2,2); % Bottom-left line
    \draw[thick] (0,0) -- (3,3); % Middle line
    \draw[thick] (0,0) -- (1,1); % Bottom-right line

    % Draw the points on the bottom-left line
    \fill[blue] (0.5,0.5) circle (3pt) node[anchor=south east] {y};
    \fill[blue] (1.5,1.5) circle (3pt) node[anchor=south east] {$xy^2$};

    % Draw the points on the middle line
    \fill[green] (1,1) circle (3pt) node[anchor=south east] {$xy$};
    \fill[green] (2,2) circle (3pt) node[anchor=south east] {$x^3y^3$};
    \fill[green] (2.5,2.5) circle (3pt) node[anchor=south east] {$x^4y^4$};

    % Draw the point on the bottom-right line
    \fill[red] (0.5,0.5) circle (3pt) node[anchor=south east] {3x};
\end{tikzpicture}
    \end{document}"
79,"A step by step diagram consisting of three steps in vertical segments. At the top of the figure, there is a horizontal line labeled n. Several vertical lines labeled 1, cross it to make it appear like a table. On the right side a horizontal line crosses the vertical line and is labeled n-2, n-4,..., 1. An arrow points downward to the next step which consists of these vertical lines to be now vertical to cross through a central point which results in a X-shape. The previous values on the right side (n-2, n-4, ...) are replaced with a new descending sequence from n-6 down to 1 on the eft side. The diagonal lines are both labeled 1. Another arrow points downward to the last step where the diagram is simplified completely with a horizontal black line labeled 1 and two red lines labeled 1. The red lines form an X shape, with all of the 3 lines crossing at the middle point.","\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}[scale=1]
    % Step 1
    \draw[thick] (0,2) -- (5,2) node[midway, above] {$n$};
    \foreach \x in {1, 2, 3, 4} {
        \draw[thick] (\x, 2) -- (\x, 0);
        \node at (\x, 0) {\x};
    }
    \draw[thick] (5,2) -- (5,0);
    \foreach \y in {1, 2, 3, 4} {
        \node at (6, 2 - 0.5*\y) {$n - 2*\y$};
    }
    
    % Arrow to step 2
    \draw[->, thick] (2.5, 1.8) -- (2.5, 1.5);
    
    % Step 2
    \draw[thick] (0,0) -- (5,0);
    \foreach \x in {1, 2, 3, 4} {
        \draw[thick] (\x, 0) -- (\x, -2);
    }
    \foreach \y in {1, 2, 3} {
        \node at (0, -0.5*\y) {$n - 6 + 2*\y$};
    }
    \draw[thick] (5,0) -- (5,-2);
    \draw[thick] (0, -2) -- (5, -2);
    \foreach \x in {1, 2, 3, 4} {
        \draw[thick] (\x, -2) -- (\x, -4);
    }
    \draw[thick] (0, -2) -- (5, -4);
    
    % Diagonal lines
    \draw[thick] (1, -2) -- (4, -4);
    \draw[thick] (4, -2) -- (1, -4);
    \foreach \x in {1, 4} {
        \node at (\x, -3) {1};
    }
    
    % Arrow to step 3
    \draw[->, thick] (2.5, -1.8) -- (2.5, -2.5);
    
    % Step 3
    \draw[thick] (0, -4) -- (5, -4) node[midway, below] {1};
    \draw[thick, red] (2, -4) -- (2, -6);
    \draw[thick, red] (0, -6) -- (4, -6);
    \draw[thick, red] (2, -4) -- (0, -6);
    \draw[thick, red] (2, -4) -- (4, -6);
\end{tikzpicture}
    \end{document}"
80,"A directed graph with two labeled nodes labeled as A (bottom left) and B (top right). On the top left and bottom right there are two black circles outlined and each is divided by an X in 4 parts. The top left circle contains in the top part a plus sign (+), the left part contains another plus sign (+), the bottom part a minus sign (-) and the right part is empty. The bottom-right circles top part is empty and the left part contains a circle with a point in it. The bottom part contains an upward curve and the right part contains a dual-direction curve. A black arrow points from the top-left circle to the bottom right circle and another arrow points from A to the bottom right circle.","\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}
    % Nodes
    \node (A) at (0, 0) {A};
    \node (B) at (3, 2) {B};

    % Circles
    \draw[thick] (1, 2) circle (0.8) node[above] {};
    \draw[thick] (2, 0) circle (0.8) node[below] {};

    % Top left circle parts
    \draw (1, 2) -- (1, 2.8);
    \draw (1, 2) -- (0.2, 2);
    \draw (1, 2) -- (1.8, 2);
    \draw (1, 2) -- (1, 1.2);
    
    \node at (1, 2.5) {+};
    \node at (0.5, 2) {+};
    \node at (1, 1.5) {-};
    
    % Bottom right circle parts
    \draw (2, 0) -- (2, 0.8);
    \draw (2, 0) -- (1.2, 0);
    \draw (2, 0) -- (2.8, 0);
    \draw (2, 0) -- (2, -0.8);
    
    \node at (2, 0.5) {};
    \node at (1.5, 0) {\textbullet};
    \node at (1.5, -0.5) {$\uparrow$};
    \node at (2.5, -0.5) {$\leftrightarrow$};

    % Arrows
    \draw[->] (1.6, 2) -- (2.4, 0);
    \draw[->] (A) -- (2, 0);
\end{tikzpicture}
    \end{document}"
81,"A square with a gray background and the word ""Image"" written in bold at the center. The square is divided by a vertical line, a horizontal line and two diagonal lines, creating eight triangular sections. The top-left section of the square is labeled ""Polarity-based frames"", the bottom-left ""Graph-based frames"", the bottom-middle ""Kripke frames"", the bottom right ""MV-Kripke frames"" and the top-right section ""MV-Polarity-based frames"". Throughout the square red words are placed ""lifted"", ""shifted"" and ""verbatim the same"". The last phrase is also displayed in blue.","\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}
    % Draw the square with gray background
    \fill[gray] (0, 0) rectangle (4, 4);
    
    % Draw the lines
    \draw[black] (2, 0) -- (2, 4); % Vertical line
    \draw[black] (0, 2) -- (4, 2); % Horizontal line
    \draw[black] (0, 4) -- (4, 0); % Diagonal line \
    \draw[black] (0, 0) -- (4, 4); % Diagonal line /
    
    % Add the text ""Image"" in bold at the center
    \node[anchor=center] at (2, 2) {\textbf{Image}};
    
    % Label the sections
    \node[anchor=center] at (1, 3) {Polarity-based frames};
    \node[anchor=center] at (1, 1) {Graph-based frames};
    \node[anchor=center] at (3, 1) {MV-Kripke frames};
    \node[anchor=center] at (3, 3) {MV-Polarity-based frames};
    \node[anchor=center] at (2, 1) {Kripke frames};
    
    % Add the red words
    \node[red] at (1.5, 3.5) {lifted};
    \node[red] at (1.5, 0.5) {shifted};
    \node[red] at (3.5, 0.5) {verbatim the same};
    \node[blue] at (3.5, 0.5) {verbatim the same};
\end{tikzpicture}
    \end{document}"
82,"A square with a gray background and the word ""Image"" written in bold at the center. The square is divided by a vertical line, a horizontal line and two diagonal lines, creating eight triangular sections. The top-left section is labeeld ""Buffer ($c_e$) + Emitter size (i)"", the top-middle section ""Other buffers (shared across emitters) and the top-right is labeled ""Ray-traced target"". Throughout the square blue mathematical expressions are placed like $c_e+i$, $c_e+0$ and $\frac{z}{z_f}$.","\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}
    % Draw the square
    \fill[gray!30] (0,0) rectangle (4,4);
    
    % Draw the lines
    \draw[black, thick] (2,0) -- (2,4); % vertical line
    \draw[black, thick] (0,2) -- (4,2); % horizontal line
    \draw[black, thick] (0,0) -- (4,4); % diagonal line
    \draw[black, thick] (0,4) -- (4,0); % diagonal line
    
    % Add the word ""Image"" in bold at the center
    \node[font=\bfseries] at (2,2) {Image};
    
    % Add labels to the sections
    \node at (1,3) {Buffer ($c_e$) + Emitter size (i)};
    \node at (2,3) {Other buffers (shared across emitters)};
    \node at (3,3) {Ray-traced target};
    
    % Add mathematical expressions
    \node[blue] at (1,1) {$c_e + i$};
    \node[blue] at (3,1) {$c_e + 0$};
    \node[blue] at (2,1) {$\frac{z}{z_f}$};
\end{tikzpicture}
    \end{document}"
